,Case_ID,Year,Easting,Northing,CWD_Status,Species,Sex,Province
2444,12444,2011,493034,5684220,Negative,White-tailed Deer,Female,Alberta
2445,12445,2011,532599,5682443,Negative,Mule Deer,Female,Alberta
2446,12446,2011,540809,5781128,Negative,Mule Deer,Female,Alberta
2447,12447,2011,534594,5789207,Negative,Mule Deer,Female,Alberta
2448,12448,2011,555402,5689099,Negative,Mule Deer,Female,Alberta
2449,12449,2011,529137,5716404,Negative,Mule Deer,Female,Alberta
2450,12450,2011,548519,5838067,Negative,Mule Deer,Male,Alberta
2451,12451,2011,555823,5896235,Negative,White-tailed Deer,Male,Saskatchewan
2452,12452,2011,564666,5608297,Negative,White-tailed Deer,Male,Alberta
2453,12453,2011,546557,5625913,Negative,Mule Deer,Male,Alberta
2454,12454,2011,565049,5935302,Negative,White-tailed Deer,Female,Saskatchewan
2455,12455,2011,501102,5857275,Negative,White-tailed Deer,Male,Alberta
2456,12456,2011,546880,5838057,Negative,White-tailed Deer,Female,Alberta
2457,12457,2011,499947,5798790,Negative,Mule Deer,Female,Alberta
2458,12458,2011,499947,5798790,Negative,Mule Deer,Female,Alberta
2459,12459,2011,548736,5703609,Negative,Mule Deer,Female,Alberta
2460,12460,2011,555928,5771590,Negative,Mule Deer,Male,Alberta
2461,12461,2011,560935,5642224,Negative,White-tailed Deer,Male,Alberta
2462,12462,2011,485852,5790714,Negative,Mule Deer,Female,Alberta
2463,12463,2011,523290,5774563,Negative,Mule Deer,Female,Alberta
2464,12464,2011,536169,5912252,Negative,Mule Deer,Male,Alberta
2465,12465,2011,454415,5870825,Negative,Mule Deer,Male,Alberta
2466,12466,2011,527161,5855730,Negative,White-tailed Deer,Male,Alberta
2467,12467,2011,472746,5881403,Negative,White-tailed Deer,Female,Alberta
2468,12468,2011,495573,5766427,Negative,Mule Deer,Male,Alberta
2469,12469,2011,523938,5962408,Negative,Mule Deer,Female,Alberta
2470,12470,2011,483674,5818238,Negative,Mule Deer,Male,Alberta
2471,12471,2011,483674,5818238,Negative,Mule Deer,Female,Alberta
2472,12472,2011,483674,5818238,Negative,Mule Deer,Female,Alberta
2473,12473,2011,515900,5830500,Negative,White-tailed Deer,Male,Alberta
2474,12474,2011,525900,5834200,Negative,Mule Deer,Male,Alberta
2475,12475,2011,526100,5832400,Negative,Mule Deer,Male,Alberta
2476,12476,2011,488500,5844800,Negative,Mule Deer,Male,Alberta
2477,12477,2011,488400,5850800,Negative,Mule Deer,Male,Alberta
2478,12478,2011,487700,5849800,Negative,Mule Deer,Female,Alberta
2479,12479,2011,488200,5838900,Negative,Mule Deer,Female,Alberta
2480,12480,2011,488200,5838900,Negative,Mule Deer,Male,Alberta
2481,12481,2011,507300,5832000,Negative,Mule Deer,Male,Alberta
2482,12482,2011,488000,5848200,Negative,Mule Deer,Male,Alberta
2483,12483,2011,489800,5849400,Negative,Mule Deer,Female,Alberta
2484,12484,2011,492200,5845700,Negative,White-tailed Deer,Male,Alberta
2485,12485,2011,497000,5853000,Negative,Mule Deer,Male,Alberta
2486,12486,2011,537417,5815115,Negative,White-tailed Deer,Male,Alberta
2487,12487,2011,557070,5723200,Negative,Mule Deer,Female,Alberta
2488,12488,2011,524808,5912176,Negative,White-tailed Deer,Female,Alberta
2489,12489,2011,524808,5912176,Negative,White-tailed Deer,Female,Alberta
2490,12490,2011,521692,5887852,Negative,Mule Deer,Female,Alberta
2491,12491,2011,534167,5925262,Negative,White-tailed Deer,Male,Alberta
2492,12492,2011,446631,5706496,Negative,Mule Deer,Female,Alberta
2493,12493,2011,479960,5804898,Negative,Mule Deer,Male,Alberta
2494,12494,2011,469684,5844827,Negative,Mule Deer,Male,Alberta
2495,12495,2011,560935,5642224,Negative,White-tailed Deer,Male,Alberta
2496,12496,2011,554542,5640549,Negative,White-tailed Deer,Male,Alberta
2497,12497,2011,520686,5688011,Negative,White-tailed Deer,Male,Alberta
2498,12498,2011,493074,5798145,Negative,Mule Deer,Male,Alberta
2499,12499,2011,543309,6001797,Negative,White-tailed Deer,Female,Alberta
2500,12500,2011,555043,5839761,Negative,Mule Deer,Male,Alberta
2501,12501,2011,565395,5795984,Negative,Mule Deer,Female,Saskatchewan
2502,12502,2011,565049,5935302,Negative,White-tailed Deer,Female,Saskatchewan
2503,12503,2011,564564,5941355,Negative,Mule Deer,Male,Saskatchewan
2504,12504,2011,564564,5941355,Negative,Mule Deer,Male,Saskatchewan
2505,12505,2011,538009,5768176,Negative,Mule Deer,Male,Alberta
2506,12506,2011,457603,5863517,Negative,White-tailed Deer,Male,Alberta
2507,12507,2011,515074,5795574,Negative,White-tailed Deer,Male,Alberta
2508,12508,2011,458809,5862292,Negative,White-tailed Deer,Male,Alberta
2509,12509,2011,522086,5809551,Negative,Mule Deer,Female,Alberta
2510,12510,2011,499290,5860040,Negative,White-tailed Deer,Female,Alberta
2511,12511,2011,477716,5789126,Negative,Mule Deer,Female,Alberta
2512,12512,2011,500475,5782597,Negative,Mule Deer,Female,Alberta
2513,12513,2011,450754,5870452,Negative,Mule Deer,Female,Alberta
