,CWD_Status,Case_ID,Province,Sex,Species
8464,Negative,9801,Alberta,Female,White-tailed Deer
8465,Negative,9802,Alberta,Female,White-tailed Deer
8466,Negative,9803,Alberta,Female,White-tailed Deer
8467,Negative,9804,Alberta,Female,White-tailed Deer
8468,Negative,9805,Alberta,Female,White-tailed Deer
8469,Negative,9806,Alberta,Female,White-tailed Deer
8470,Negative,9807,Alberta,Female,White-tailed Deer
8471,Negative,9808,Alberta,Female,White-tailed Deer
8472,Negative,9809,Alberta,Female,White-tailed Deer
8473,Negative,9810,Alberta,Female,White-tailed Deer
8474,Negative,9811,Alberta,Female,White-tailed Deer
8475,Negative,9812,Alberta,Female,White-tailed Deer
8476,Negative,9813,Alberta,Female,White-tailed Deer
8477,Negative,9814,Alberta,Female,White-tailed Deer
8478,Negative,9815,Alberta,Female,White-tailed Deer
8479,Negative,9816,Alberta,Female,White-tailed Deer
8480,Negative,9817,Alberta,Female,White-tailed Deer
8481,Negative,13253,Alberta,Male,Mule Deer
8482,Negative,13254,Alberta,Male,Mule Deer
8483,Negative,13255,Alberta,Male,Mule Deer
8484,Negative,13256,Alberta,Male,Mule Deer
8485,Negative,13257,Alberta,Male,Mule Deer
8486,Negative,13258,Alberta,Male,Mule Deer
8487,Negative,13259,Alberta,Male,Mule Deer
8488,Negative,13260,Alberta,Male,Mule Deer
8489,Negative,13897,Alberta,Male,Mule Deer
8490,Negative,13898,Alberta,Male,Mule Deer
8491,Negative,13899,Alberta,Male,Mule Deer
8492,Negative,13900,Alberta,Male,Mule Deer
8493,Negative,13901,Alberta,Male,Mule Deer
8494,Negative,13902,Alberta,Male,Mule Deer
8495,Negative,13903,Alberta,Male,Mule Deer
8496,Negative,13904,Alberta,Male,Mule Deer
8497,Negative,13905,Alberta,Male,Mule Deer
8498,Negative,13906,Alberta,Male,Mule Deer
8499,Negative,13907,Alberta,Male,Mule Deer
8500,Negative,19181,Alberta,Male,White-tailed Deer
8501,Negative,19182,Alberta,Male,White-tailed Deer
8502,Negative,19183,Alberta,Male,White-tailed Deer
8503,Negative,19184,Alberta,Male,White-tailed Deer
8504,Negative,19185,Alberta,Male,White-tailed Deer
8505,Negative,19186,Alberta,Male,White-tailed Deer
8506,Negative,19187,Alberta,Male,White-tailed Deer
8507,Negative,19188,Alberta,Male,White-tailed Deer
8508,Negative,19189,Alberta,Male,White-tailed Deer
8509,Negative,19190,Alberta,Male,White-tailed Deer
8510,Negative,19191,Alberta,Male,White-tailed Deer
8511,Negative,19755,Alberta,Male,White-tailed Deer
8512,Negative,19756,Alberta,Male,White-tailed Deer
8513,Negative,19757,Alberta,Male,White-tailed Deer
8514,Negative,19758,Alberta,Male,White-tailed Deer
8515,Negative,19759,Alberta,Male,White-tailed Deer
8516,Negative,19760,Alberta,Male,White-tailed Deer
8517,Negative,19761,Alberta,Male,White-tailed Deer
8518,Negative,19762,Alberta,Male,White-tailed Deer
8519,Negative,19763,Alberta,Male,White-tailed Deer
8520,Negative,19764,Alberta,Male,White-tailed Deer
8521,Negative,19765,Alberta,Male,White-tailed Deer
8522,Negative,19766,Alberta,Male,White-tailed Deer
8523,Negative,19767,Alberta,Male,White-tailed Deer
8524,Negative,19768,Alberta,Male,White-tailed Deer
8525,Negative,19769,Alberta,Male,White-tailed Deer
8526,Negative,19770,Alberta,Male,White-tailed Deer
8527,Negative,512,Alberta,Female,Mule Deer
8528,Negative,513,Alberta,Female,Mule Deer
8529,Negative,514,Alberta,Female,Mule Deer
8530,Negative,515,Alberta,Female,Mule Deer
8531,Negative,516,Alberta,Female,Mule Deer
8532,Negative,517,Alberta,Female,Mule Deer
8533,Negative,1302,Alberta,Female,Mule Deer
8534,Negative,1303,Alberta,Female,Mule Deer
8535,Negative,1304,Alberta,Female,Mule Deer
8536,Negative,1305,Alberta,Female,Mule Deer
8537,Negative,1306,Alberta,Female,Mule Deer
8538,Negative,1307,Alberta,Female,Mule Deer
8539,Negative,1308,Alberta,Female,Mule Deer
8540,Negative,1309,Alberta,Female,Mule Deer
8541,Negative,1310,Alberta,Female,Mule Deer
8542,Negative,1311,Alberta,Female,Mule Deer
8543,Negative,1312,Alberta,Female,Mule Deer
8544,Negative,1313,Alberta,Female,Mule Deer
8545,Negative,1314,Alberta,Female,Mule Deer
8546,Negative,1315,Alberta,Female,Mule Deer
8547,Negative,1316,Alberta,Female,Mule Deer
8548,Negative,1317,Alberta,Female,Mule Deer
8549,Negative,1318,Alberta,Female,Mule Deer
8550,Negative,1319,Alberta,Female,Mule Deer
8551,Negative,1320,Alberta,Female,Mule Deer
8552,Negative,1321,Alberta,Female,Mule Deer
8553,Negative,1322,Alberta,Female,Mule Deer
8554,Negative,1323,Alberta,Female,Mule Deer
8555,Negative,1324,Alberta,Female,Mule Deer
8556,Negative,1325,Alberta,Female,Mule Deer
8557,Negative,1326,Alberta,Female,Mule Deer
8558,Negative,8514,Alberta,Female,White-tailed Deer
8559,Negative,8515,Alberta,Female,White-tailed Deer
8560,Negative,8516,Alberta,Female,White-tailed Deer
8561,Negative,8517,Alberta,Female,White-tailed Deer
8562,Negative,9818,Alberta,Female,White-tailed Deer
8563,Negative,9819,Alberta,Female,White-tailed Deer
8564,Negative,9820,Alberta,Female,White-tailed Deer
8565,Negative,9821,Alberta,Female,White-tailed Deer
8566,Negative,9822,Alberta,Female,White-tailed Deer
8567,Negative,9823,Alberta,Female,White-tailed Deer
8568,Negative,9824,Alberta,Female,White-tailed Deer
8569,Negative,9825,Alberta,Female,White-tailed Deer
8570,Negative,9826,Alberta,Female,White-tailed Deer
8571,Negative,13261,Alberta,Male,Mule Deer
8572,Negative,13262,Alberta,Male,Mule Deer
8573,Negative,13263,Alberta,Male,Mule Deer
8574,Negative,13264,Alberta,Male,Mule Deer
8575,Negative,13265,Alberta,Male,Mule Deer
8576,Negative,13266,Alberta,Male,Mule Deer
8577,Negative,13267,Alberta,Male,Mule Deer
8578,Negative,13908,Alberta,Male,Mule Deer
8579,Negative,13909,Alberta,Male,Mule Deer
8580,Negative,13910,Alberta,Male,Mule Deer
8581,Negative,13911,Alberta,Male,Mule Deer
8582,Negative,13912,Alberta,Male,Mule Deer
8583,Negative,13913,Alberta,Male,Mule Deer
8584,Negative,13914,Alberta,Male,Mule Deer
8585,Negative,13915,Alberta,Male,Mule Deer
8586,Negative,13916,Alberta,Male,Mule Deer
8587,Negative,13917,Alberta,Male,Mule Deer
8588,Negative,13918,Alberta,Male,Mule Deer
8589,Negative,13919,Alberta,Male,Mule Deer
8590,Negative,13920,Alberta,Male,Mule Deer
8591,Negative,13921,Alberta,Male,Mule Deer
8592,Negative,13922,Alberta,Male,Mule Deer
8593,Negative,13923,Alberta,Male,Mule Deer
8594,Negative,13924,Alberta,Male,Mule Deer
8595,Negative,19192,Alberta,Male,White-tailed Deer
8596,Negative,19193,Alberta,Male,White-tailed Deer
8597,Negative,19194,Alberta,Male,White-tailed Deer
8598,Negative,19772,Alberta,Male,White-tailed Deer
8599,Negative,518,Alberta,Female,Mule Deer
8600,Negative,519,Alberta,Female,Mule Deer
8601,Negative,520,Alberta,Female,Mule Deer
8602,Negative,521,Alberta,Female,Mule Deer
8603,Negative,522,Alberta,Female,Mule Deer
8604,Negative,523,Alberta,Female,Mule Deer
8605,Negative,524,Alberta,Female,Mule Deer
8606,Negative,525,Alberta,Female,Mule Deer
8607,Negative,1327,Alberta,Female,Mule Deer
8608,Negative,1328,Alberta,Female,Mule Deer
8609,Negative,1329,Alberta,Female,Mule Deer
8610,Negative,1330,Alberta,Female,Mule Deer
8611,Negative,1331,Alberta,Female,Mule Deer
8612,Negative,1332,Alberta,Female,Mule Deer
8613,Negative,1333,Alberta,Female,Mule Deer
8614,Negative,1334,Alberta,Female,Mule Deer
8615,Negative,1335,Alberta,Female,Mule Deer
8616,Negative,1336,Alberta,Female,Mule Deer
8617,Negative,1337,Alberta,Female,Mule Deer
8618,Negative,1338,Alberta,Female,Mule Deer
8619,Negative,1339,Alberta,Female,Mule Deer
8620,Negative,1340,Alberta,Female,Mule Deer
8621,Negative,1341,Alberta,Female,Mule Deer
8622,Negative,1342,Alberta,Female,Mule Deer
8623,Negative,1343,Alberta,Female,Mule Deer
8624,Negative,1344,Alberta,Female,Mule Deer
8625,Negative,1345,Alberta,Female,Mule Deer
8626,Negative,1346,Alberta,Female,Mule Deer
8627,Negative,1347,Alberta,Female,Mule Deer
8628,Negative,1348,Alberta,Female,Mule Deer
8629,Negative,1349,Alberta,Female,Mule Deer
8630,Negative,1350,Alberta,Female,Mule Deer
8631,Negative,1351,Alberta,Female,Mule Deer
8632,Negative,8518,Alberta,Female,White-tailed Deer
8633,Negative,8519,Alberta,Female,White-tailed Deer
8634,Negative,8520,Alberta,Female,White-tailed Deer
8635,Negative,8521,Alberta,Female,White-tailed Deer
8636,Negative,8522,Alberta,Female,White-tailed Deer
8637,Negative,8523,Alberta,Female,White-tailed Deer
8638,Negative,8524,Alberta,Female,White-tailed Deer
8639,Negative,8525,Alberta,Female,White-tailed Deer
8640,Negative,8526,Alberta,Female,White-tailed Deer
8641,Negative,8527,Alberta,Female,White-tailed Deer
8642,Negative,9827,Alberta,Female,White-tailed Deer
8643,Negative,9828,Alberta,Female,White-tailed Deer
8644,Negative,9829,Alberta,Female,White-tailed Deer
8645,Negative,9830,Alberta,Female,White-tailed Deer
8646,Negative,9831,Alberta,Female,White-tailed Deer
8647,Negative,9832,Alberta,Female,White-tailed Deer
8648,Negative,9833,Alberta,Female,White-tailed Deer
8649,Negative,9834,Alberta,Female,White-tailed Deer
8650,Negative,9835,Alberta,Female,White-tailed Deer
8651,Negative,9836,Alberta,Female,White-tailed Deer
8652,Negative,9837,Alberta,Female,White-tailed Deer
8653,Negative,9838,Alberta,Female,White-tailed Deer
8654,Negative,9839,Alberta,Female,White-tailed Deer
8655,Negative,9840,Alberta,Female,White-tailed Deer
8656,Negative,9841,Alberta,Female,White-tailed Deer
8657,Negative,9842,Alberta,Female,White-tailed Deer
8658,Negative,9843,Alberta,Female,White-tailed Deer
8659,Negative,9844,Alberta,Female,White-tailed Deer
8660,Negative,9845,Alberta,Female,White-tailed Deer
8661,Negative,9846,Alberta,Female,White-tailed Deer
8662,Negative,9847,Alberta,Female,White-tailed Deer
8663,Negative,9848,Alberta,Female,White-tailed Deer
8664,Negative,9849,Alberta,Female,White-tailed Deer
8665,Negative,9850,Alberta,Female,White-tailed Deer
8666,Negative,9851,Alberta,Female,White-tailed Deer
8667,Negative,9852,Alberta,Female,White-tailed Deer
8668,Negative,9853,Alberta,Female,White-tailed Deer
8669,Negative,9854,Alberta,Female,White-tailed Deer
8670,Negative,9855,Alberta,Female,White-tailed Deer
8671,Negative,9856,Alberta,Female,White-tailed Deer
8672,Negative,9857,Alberta,Female,White-tailed Deer
8673,Negative,9858,Alberta,Female,White-tailed Deer
8674,Negative,9859,Alberta,Female,White-tailed Deer
8675,Negative,9860,Alberta,Female,White-tailed Deer
8676,Negative,9861,Alberta,Female,White-tailed Deer
8677,Negative,9862,Alberta,Female,White-tailed Deer
8678,Negative,9863,Alberta,Female,White-tailed Deer
8679,Negative,9864,Alberta,Female,White-tailed Deer
8680,Negative,9865,Alberta,Female,White-tailed Deer
8681,Negative,13268,Alberta,Male,Mule Deer
8682,Negative,13269,Alberta,Male,Mule Deer
8683,Negative,13270,Alberta,Male,Mule Deer
8684,Negative,13271,Alberta,Male,Mule Deer
8685,Negative,13272,Alberta,Male,Mule Deer
8686,Negative,13273,Alberta,Male,Mule Deer
8687,Negative,13925,Alberta,Male,Mule Deer
8688,Negative,13926,Alberta,Male,Mule Deer
8689,Negative,13927,Alberta,Male,Mule Deer
8690,Negative,13928,Alberta,Male,Mule Deer
8691,Negative,13929,Alberta,Male,Mule Deer
8692,Negative,13930,Alberta,Male,Mule Deer
8693,Negative,13931,Alberta,Male,Mule Deer
8694,Negative,13932,Alberta,Male,Mule Deer
8695,Negative,13933,Alberta,Male,Mule Deer
8696,Negative,13934,Alberta,Male,Mule Deer
8697,Negative,13935,Alberta,Male,Mule Deer
8698,Negative,13936,Alberta,Male,Mule Deer
8699,Negative,13937,Alberta,Male,Mule Deer
8700,Negative,13938,Alberta,Male,Mule Deer
8701,Negative,19195,Alberta,Male,White-tailed Deer
8702,Negative,19196,Alberta,Male,White-tailed Deer
8703,Negative,19197,Alberta,Male,White-tailed Deer
8704,Negative,19198,Alberta,Male,White-tailed Deer
8705,Negative,19199,Alberta,Male,White-tailed Deer
8706,Negative,19200,Alberta,Male,White-tailed Deer
8707,Negative,19201,Alberta,Male,White-tailed Deer
8708,Negative,19202,Alberta,Male,White-tailed Deer
8709,Negative,19203,Alberta,Male,White-tailed Deer
8710,Negative,19204,Alberta,Male,White-tailed Deer
8711,Negative,19205,Alberta,Male,White-tailed Deer
8712,Negative,19206,Alberta,Male,White-tailed Deer
8713,Negative,19207,Alberta,Male,White-tailed Deer
8714,Negative,19208,Alberta,Male,White-tailed Deer
8715,Negative,19209,Alberta,Male,White-tailed Deer
8716,Negative,19773,Alberta,Male,White-tailed Deer
8717,Negative,19774,Alberta,Male,White-tailed Deer
8718,Negative,19775,Alberta,Male,White-tailed Deer
8719,Negative,19776,Alberta,Male,White-tailed Deer
8720,Negative,19777,Alberta,Male,White-tailed Deer
8721,Negative,19778,Alberta,Male,White-tailed Deer
8722,Negative,19779,Alberta,Male,White-tailed Deer
8723,Negative,19780,Alberta,Male,White-tailed Deer
8724,Negative,19781,Alberta,Male,White-tailed Deer
8725,Negative,19782,Alberta,Male,White-tailed Deer
8726,Negative,19783,Alberta,Male,White-tailed Deer
8727,Negative,19784,Alberta,Male,White-tailed Deer
8728,Negative,19785,Alberta,Male,White-tailed Deer
8729,Negative,1352,Alberta,Female,Mule Deer
8730,Negative,8528,Alberta,Female,White-tailed Deer
8731,Negative,8529,Alberta,Female,White-tailed Deer
8732,Negative,8530,Alberta,Female,White-tailed Deer
8733,Negative,8531,Alberta,Female,White-tailed Deer
8734,Negative,8532,Alberta,Female,White-tailed Deer
8735,Negative,8533,Alberta,Female,White-tailed Deer
8736,Negative,8534,Alberta,Female,White-tailed Deer
8737,Negative,8535,Alberta,Female,White-tailed Deer
8738,Negative,8536,Alberta,Female,White-tailed Deer
8739,Negative,8537,Alberta,Female,White-tailed Deer
8740,Negative,9866,Alberta,Female,White-tailed Deer
8741,Negative,9867,Alberta,Female,White-tailed Deer
8742,Negative,9868,Alberta,Female,White-tailed Deer
8743,Negative,9869,Alberta,Female,White-tailed Deer
8744,Negative,9870,Alberta,Female,White-tailed Deer
8745,Negative,9871,Alberta,Female,White-tailed Deer
8746,Negative,9872,Alberta,Female,White-tailed Deer
8747,Negative,9873,Alberta,Female,White-tailed Deer
8748,Negative,9874,Alberta,Female,White-tailed Deer
8749,Negative,9875,Alberta,Female,White-tailed Deer
8750,Negative,9876,Alberta,Female,White-tailed Deer
8751,Negative,9877,Alberta,Female,White-tailed Deer
8752,Negative,9878,Alberta,Female,White-tailed Deer
8753,Negative,9879,Alberta,Female,White-tailed Deer
8754,Negative,9880,Alberta,Female,White-tailed Deer
8755,Negative,9881,Alberta,Female,White-tailed Deer
8756,Negative,9882,Alberta,Female,White-tailed Deer
8757,Negative,9883,Alberta,Female,White-tailed Deer
8758,Negative,9884,Alberta,Female,White-tailed Deer
8759,Negative,9885,Alberta,Female,White-tailed Deer
8760,Negative,9886,Alberta,Female,White-tailed Deer
8761,Negative,9887,Alberta,Female,White-tailed Deer
8762,Negative,9888,Alberta,Female,White-tailed Deer
8763,Negative,9889,Alberta,Female,White-tailed Deer
8764,Negative,9890,Alberta,Female,White-tailed Deer
8765,Negative,9891,Alberta,Female,White-tailed Deer
8766,Negative,9892,Alberta,Female,White-tailed Deer
8767,Negative,9893,Alberta,Female,White-tailed Deer
8768,Negative,9894,Alberta,Female,White-tailed Deer
8769,Negative,9895,Alberta,Female,White-tailed Deer
8770,Negative,9896,Alberta,Female,White-tailed Deer
8771,Negative,9897,Alberta,Female,White-tailed Deer
8772,Negative,9898,Alberta,Female,White-tailed Deer
8773,Negative,9899,Alberta,Female,White-tailed Deer
8774,Negative,9900,Alberta,Female,White-tailed Deer
8775,Negative,9901,Alberta,Female,White-tailed Deer
8776,Negative,9902,Alberta,Female,White-tailed Deer
8777,Negative,9903,Alberta,Female,White-tailed Deer
8778,Negative,9904,Alberta,Female,White-tailed Deer
8779,Negative,9905,Alberta,Female,White-tailed Deer
8780,Negative,9906,Alberta,Female,White-tailed Deer
8781,Negative,9907,Alberta,Female,White-tailed Deer
8782,Negative,9908,Alberta,Female,White-tailed Deer
8783,Negative,9909,Alberta,Female,White-tailed Deer
8784,Negative,9910,Alberta,Female,White-tailed Deer
8785,Negative,9911,Alberta,Female,White-tailed Deer
8786,Negative,9912,Alberta,Female,White-tailed Deer
8787,Negative,9913,Alberta,Female,White-tailed Deer
8788,Negative,9914,Alberta,Female,White-tailed Deer
8789,Negative,9915,Alberta,Female,White-tailed Deer
8790,Negative,9916,Alberta,Female,White-tailed Deer
8791,Negative,9917,Alberta,Female,White-tailed Deer
8792,Negative,9918,Alberta,Female,White-tailed Deer
8793,Negative,9919,Alberta,Female,White-tailed Deer
8794,Negative,9920,Alberta,Female,White-tailed Deer
8795,Negative,9921,Alberta,Female,White-tailed Deer
8796,Negative,9922,Alberta,Female,White-tailed Deer
8797,Negative,9923,Alberta,Female,White-tailed Deer
8798,Negative,9924,Alberta,Female,White-tailed Deer
8799,Negative,9925,Alberta,Female,White-tailed Deer
8800,Negative,9926,Alberta,Female,White-tailed Deer
8801,Negative,9927,Alberta,Female,White-tailed Deer
8802,Negative,9928,Alberta,Female,White-tailed Deer
8803,Negative,9929,Alberta,Female,White-tailed Deer
8804,Negative,9930,Alberta,Female,White-tailed Deer
8805,Negative,9931,Alberta,Female,White-tailed Deer
8806,Negative,9932,Alberta,Female,White-tailed Deer
8807,Negative,9933,Alberta,Female,White-tailed Deer
8808,Negative,9934,Alberta,Female,White-tailed Deer
8809,Negative,13939,Alberta,Male,Mule Deer
8810,Negative,13940,Alberta,Male,Mule Deer
8811,Negative,13941,Alberta,Male,Mule Deer
8812,Negative,13942,Alberta,Male,Mule Deer
8813,Negative,13943,Alberta,Male,Mule Deer
8814,Negative,13944,Alberta,Male,Mule Deer
8815,Negative,13945,Alberta,Male,Mule Deer
8816,Negative,13946,Alberta,Male,Mule Deer
8817,Negative,13947,Alberta,Male,Mule Deer
8818,Negative,13948,Alberta,Male,Mule Deer
8819,Negative,19210,Alberta,Male,White-tailed Deer
8820,Negative,19211,Alberta,Male,White-tailed Deer
8821,Negative,19212,Alberta,Male,White-tailed Deer
8822,Negative,19213,Alberta,Male,White-tailed Deer
8823,Negative,19214,Alberta,Male,White-tailed Deer
8824,Negative,19215,Alberta,Male,White-tailed Deer
8825,Negative,19216,Alberta,Male,White-tailed Deer
8826,Negative,19217,Alberta,Male,White-tailed Deer
8827,Negative,19218,Alberta,Male,White-tailed Deer
8828,Negative,19219,Alberta,Male,White-tailed Deer
8829,Negative,19220,Alberta,Male,White-tailed Deer
8830,Negative,19221,Alberta,Male,White-tailed Deer
8831,Negative,19786,Alberta,Male,White-tailed Deer
8832,Negative,19787,Alberta,Male,White-tailed Deer
8833,Negative,19788,Alberta,Male,White-tailed Deer
8834,Negative,19789,Alberta,Male,White-tailed Deer
8835,Negative,19790,Alberta,Male,White-tailed Deer
8836,Negative,19791,Alberta,Male,White-tailed Deer
8837,Negative,19792,Alberta,Male,White-tailed Deer
8838,Negative,19793,Alberta,Male,White-tailed Deer
8839,Negative,19794,Alberta,Male,White-tailed Deer
8840,Negative,19795,Alberta,Male,White-tailed Deer
8841,Negative,19796,Alberta,Male,White-tailed Deer
8842,Negative,526,Alberta,Female,Mule Deer
8843,Negative,527,Alberta,Female,Mule Deer
8844,Negative,528,Alberta,Female,Mule Deer
8845,Negative,529,Alberta,Female,Mule Deer
8846,Negative,530,Alberta,Female,Mule Deer
8847,Negative,531,Alberta,Female,Mule Deer
8848,Negative,532,Alberta,Female,Mule Deer
8849,Negative,533,Alberta,Female,Mule Deer
8850,Negative,534,Alberta,Female,Mule Deer
8851,Negative,535,Alberta,Female,Mule Deer
8852,Negative,536,Alberta,Female,Mule Deer
8853,Negative,537,Alberta,Female,Mule Deer
8854,Negative,1353,Alberta,Female,Mule Deer
8855,Negative,1354,Alberta,Female,Mule Deer
8856,Negative,1355,Alberta,Female,Mule Deer
8857,Negative,1356,Alberta,Female,Mule Deer
8858,Negative,1357,Alberta,Female,Mule Deer
8859,Negative,1358,Alberta,Female,Mule Deer
8860,Negative,1359,Alberta,Female,Mule Deer
8861,Negative,1360,Alberta,Female,Mule Deer
8862,Negative,1361,Alberta,Female,Mule Deer
8863,Negative,1362,Alberta,Female,Mule Deer
8864,Negative,1363,Alberta,Female,Mule Deer
8865,Negative,1364,Alberta,Female,Mule Deer
8866,Negative,1365,Alberta,Female,Mule Deer
8867,Negative,1366,Alberta,Female,Mule Deer
8868,Negative,1367,Alberta,Female,Mule Deer
8869,Negative,1368,Alberta,Female,Mule Deer
8870,Negative,1369,Alberta,Female,Mule Deer
8871,Negative,1370,Alberta,Female,Mule Deer
8872,Negative,1371,Alberta,Female,Mule Deer
8873,Negative,8538,Alberta,Female,White-tailed Deer
8874,Negative,8539,Alberta,Female,White-tailed Deer
8875,Negative,8540,Alberta,Female,White-tailed Deer
8876,Negative,8541,Alberta,Female,White-tailed Deer
8877,Negative,8542,Alberta,Female,White-tailed Deer
8878,Negative,8543,Alberta,Female,White-tailed Deer
8879,Negative,8544,Alberta,Female,White-tailed Deer
8880,Negative,8545,Alberta,Female,White-tailed Deer
8881,Negative,8546,Alberta,Female,White-tailed Deer
8882,Negative,8547,Alberta,Female,White-tailed Deer
8883,Negative,8548,Alberta,Female,White-tailed Deer
8884,Negative,8549,Alberta,Female,White-tailed Deer
8885,Negative,8550,Alberta,Female,White-tailed Deer
8886,Negative,8551,Alberta,Female,White-tailed Deer
8887,Negative,8552,Alberta,Female,White-tailed Deer
8888,Negative,8553,Alberta,Female,White-tailed Deer
8889,Negative,8554,Alberta,Female,White-tailed Deer
8890,Negative,8555,Alberta,Female,White-tailed Deer
8891,Negative,8556,Alberta,Female,White-tailed Deer
8892,Negative,8557,Alberta,Female,White-tailed Deer
8893,Negative,8558,Alberta,Female,White-tailed Deer
8894,Negative,9935,Alberta,Female,White-tailed Deer
8895,Negative,9936,Alberta,Female,White-tailed Deer
8896,Negative,9937,Alberta,Female,White-tailed Deer
8897,Negative,9938,Alberta,Female,White-tailed Deer
8898,Negative,9939,Alberta,Female,White-tailed Deer
8899,Negative,9940,Alberta,Female,White-tailed Deer
8900,Negative,9941,Alberta,Female,White-tailed Deer
8901,Negative,9942,Alberta,Female,White-tailed Deer
8902,Negative,9943,Alberta,Female,White-tailed Deer
8903,Negative,9944,Alberta,Female,White-tailed Deer
8904,Negative,9945,Alberta,Female,White-tailed Deer
8905,Negative,9946,Alberta,Female,White-tailed Deer
8906,Negative,9947,Alberta,Female,White-tailed Deer
8907,Negative,9948,Alberta,Female,White-tailed Deer
8908,Negative,9949,Alberta,Female,White-tailed Deer
8909,Negative,9950,Alberta,Female,White-tailed Deer
8910,Negative,9951,Alberta,Female,White-tailed Deer
8911,Negative,9952,Alberta,Female,White-tailed Deer
8912,Negative,9953,Alberta,Female,White-tailed Deer
8913,Negative,9954,Alberta,Female,White-tailed Deer
8914,Negative,9955,Alberta,Female,White-tailed Deer
8915,Negative,9956,Alberta,Female,White-tailed Deer
8916,Negative,9957,Alberta,Female,White-tailed Deer
8917,Negative,9958,Alberta,Female,White-tailed Deer
8918,Negative,9959,Alberta,Female,White-tailed Deer
8919,Negative,9960,Alberta,Female,White-tailed Deer
